flight_history_id,departure_airport_code,arrival_airport_code,published_departure,published_arrival,scheduled_gate_departure,scheduled_gate_arrival,scheduled_runway_departure,scheduled_runway_arrival
280832732,MSP,DFW,2012-11-19 17:25:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 19:33:00+00:00
280783450,ATL,ELP,2012-11-19 15:51:00+00:00,2012-11-19 19:24:00+00:00,2012-11-19 15:51:00+00:00,2012-11-19 19:24:00+00:00,2012-11-19 16:13:00+00:00,2012-11-19 19:19:00+00:00
280783399,ATL,DFW,2012-11-19 17:25:00+00:00,2012-11-19 19:51:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:51:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 19:16:00+00:00
280806096,EWR,MDW,2012-11-19 17:25:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 17:36:00+00:00,2012-11-19 19:16:00+00:00
280800852,DEN,PIT,2012-11-19 16:55:00+00:00,2012-11-19 19:52:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 19:52:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 19:45:00+00:00
280789232,BOS,LAX,2012-11-19 13:10:00+00:00,2012-11-19 19:42:00+00:00,2012-11-19 13:10:00+00:00,2012-11-19 19:42:00+00:00,2012-11-19 13:27:00+00:00,2012-11-19 19:15:00+00:00
280855852,TPA,EWR,2012-11-19 17:16:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 17:26:00+00:00,2012-11-19 19:35:00+00:00
280800425,DEN,DAY,2012-11-19 17:08:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:08:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 19:30:00+00:00
280833226,MSY,ORD,2012-11-19 17:00:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 19:33:00+00:00
280838052,ORD,PSP,2012-11-19 15:45:00+00:00,2012-11-19 20:05:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 20:05:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 20:11:00+00:00
280823415,LBE,FLL,2012-11-19 17:35:00+00:00,2012-11-19 20:17:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 20:17:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 20:09:00+00:00
280841572,PHX,AUS,2012-11-19 17:20:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 19:22:00+00:00
280841790,PHX,MCI,2012-11-19 17:05:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:20:00+00:00
280855943,TPA,PHL,2012-11-19 17:00:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 17:04:00+00:00,2012-11-19 19:04:00+00:00
280803544,DTW,DEN,2012-11-19 17:10:00+00:00,2012-11-19 20:22:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 20:22:00+00:00,2012-11-19 17:21:00+00:00,2012-11-19 19:57:00+00:00
280803696,DTW,MCO,2012-11-19 17:06:00+00:00,2012-11-19 19:43:00+00:00,2012-11-19 17:06:00+00:00,2012-11-19 19:43:00+00:00,2012-11-19 17:13:00+00:00,2012-11-19 19:23:00+00:00
280848115,SFO,JFK,2012-11-19 14:15:00+00:00,2012-11-19 19:42:00+00:00,2012-11-19 14:15:00+00:00,2012-11-19 19:42:00+00:00,2012-11-19 14:41:00+00:00,2012-11-19 19:29:00+00:00
280841476,PHL,SFO,2012-11-19 13:14:00+00:00,2012-11-19 19:48:00+00:00,2012-11-19 13:14:00+00:00,2012-11-19 19:48:00+00:00,2012-11-19 13:24:00+00:00,2012-11-19 19:01:00+00:00
280839513,PBI,EWR,2012-11-19 17:05:00+00:00,2012-11-19 19:56:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:56:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 19:31:00+00:00
280815519,IAH,PDX,2012-11-19 15:08:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 15:08:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 15:19:00+00:00,2012-11-19 19:18:00+00:00
280803752,DTW,MSY,2012-11-19 17:20:00+00:00,2012-11-19 20:06:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 20:06:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:25:00+00:00
280839655,PDX,EWR,2012-11-19 14:50:00+00:00,2012-11-19 20:09:00+00:00,2012-11-19 14:50:00+00:00,2012-11-19 20:09:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 19:36:00+00:00
280800754,DEN,MSY,2012-11-19 17:15:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:32:00+00:00
280789063,BOS,ATL,2012-11-19 17:15:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 17:26:00+00:00,2012-11-19 19:41:00+00:00
280816435,IND,FLL,2012-11-19 16:45:00+00:00,2012-11-19 19:21:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:21:00+00:00,2012-11-19 16:53:00+00:00,2012-11-19 19:12:00+00:00
280814228,HPN,ATL,2012-11-19 17:35:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 19:31:00+00:00
280829926,MEM,DCA,2012-11-19 17:35:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 19:44:00+00:00
280814076,HOU,CHS,2012-11-19 17:25:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 19:36:00+00:00
280855840,TPA,DFW,2012-11-19 17:05:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:18:00+00:00,2012-11-19 20:01:00+00:00
280823039,LAX,ORD,2012-11-19 15:57:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 15:57:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 19:32:00+00:00
280837719,ORD,IAH,2012-11-19 17:21:00+00:00,2012-11-19 20:06:00+00:00,2012-11-19 17:21:00+00:00,2012-11-19 20:06:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 19:43:00+00:00
280831081,MIA,JFK,2012-11-19 16:45:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:38:00+00:00
280801284,DFW,DTW,2012-11-19 17:15:00+00:00,2012-11-19 19:49:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:49:00+00:00,2012-11-19 17:21:00+00:00,2012-11-19 19:30:00+00:00
280806085,EWR,MCO,2012-11-19 17:00:00+00:00,2012-11-19 19:48:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:48:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 19:29:00+00:00
280822640,LAX,ATL,2012-11-19 15:45:00+00:00,2012-11-19 20:05:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 20:05:00+00:00,2012-11-19 16:02:00+00:00,2012-11-19 19:42:00+00:00
280801675,DFW,PDX,2012-11-19 15:40:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 15:40:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 19:55:00+00:00
280823987,LGA,BNA,2012-11-19 15:00:00+00:00,2012-11-19 17:49:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 17:49:00+00:00,2012-11-19 15:14:00+00:00,2012-11-19 17:00:00+00:00
280822820,LAX,IAD,2012-11-19 15:00:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 15:06:00+00:00,2012-11-19 19:29:00+00:00
280847734,SEA,PSP,2012-11-19 17:05:00+00:00,2012-11-19 19:44:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:44:00+00:00,2012-11-19 17:22:00+00:00,2012-11-19 19:33:00+00:00
280828427,MCI,DCA,2012-11-19 17:10:00+00:00,2012-11-19 19:36:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:36:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 19:25:00+00:00
280841480,PHL,SFO,2012-11-19 13:35:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 13:35:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 13:44:00+00:00,2012-11-19 19:18:00+00:00
280846368,SAT,ATL,2012-11-19 17:10:00+00:00,2012-11-19 19:22:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:22:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 19:14:00+00:00
280779831,ABQ,SEA,2012-11-19 16:40:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 19:26:00+00:00
280801426,DFW,JFK,2012-11-19 16:25:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:39:00+00:00,2012-11-19 19:59:00+00:00
280833137,MSY,CLE,2012-11-19 17:08:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 17:08:00+00:00,2012-11-19 19:30:00+00:00,2012-11-19 17:18:00+00:00,2012-11-19 19:22:00+00:00
280783701,ATL,LAX,2012-11-19 14:40:00+00:00,2012-11-19 19:49:00+00:00,2012-11-19 14:40:00+00:00,2012-11-19 19:49:00+00:00,2012-11-19 14:59:00+00:00,2012-11-19 19:26:00+00:00
280814910,IAD,LAX,2012-11-19 14:00:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 14:00:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 14:09:00+00:00,2012-11-19 19:28:00+00:00
280800595,DEN,ISN,2012-11-19 17:10:00+00:00,2012-11-19 19:04:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:04:00+00:00,2012-11-19 17:28:00+00:00,2012-11-19 18:49:00+00:00
280841718,PHX,IAD,2012-11-19 15:46:00+00:00,2012-11-19 20:06:00+00:00,2012-11-19 15:46:00+00:00,2012-11-19 20:06:00+00:00,2012-11-19 15:56:00+00:00,2012-11-19 19:40:00+00:00
280822320,LAS,JFK,2012-11-19 15:00:00+00:00,2012-11-19 19:49:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 19:49:00+00:00,2012-11-19 15:13:00+00:00,2012-11-19 19:25:00+00:00
280832877,MSP,MCO,2012-11-19 16:35:00+00:00,2012-11-19 19:46:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 19:46:00+00:00,2012-11-19 16:46:00+00:00,2012-11-19 19:32:00+00:00
280841817,PHX,MSP,2012-11-19 16:40:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 19:14:00+00:00
280815280,IAH,EWR,2012-11-19 16:45:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 16:56:00+00:00,2012-11-19 19:49:00+00:00
280803723,DTW,MIA,2012-11-19 17:00:00+00:00,2012-11-19 20:11:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 20:11:00+00:00,2012-11-19 17:23:00+00:00,2012-11-19 20:03:00+00:00
280824147,LGA,DFW,2012-11-19 15:55:00+00:00,2012-11-19 20:05:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 20:05:00+00:00,2012-11-19 16:26:00+00:00,2012-11-19 20:15:00+00:00
280801464,DFW,LAX,2012-11-19 16:30:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:48:00+00:00,2012-11-19 20:02:00+00:00
280833155,MSY,DCA,2012-11-19 17:00:00+00:00,2012-11-19 19:26:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:26:00+00:00,2012-11-19 17:09:00+00:00,2012-11-19 19:23:00+00:00
280851760,STL,PHX,2012-11-19 16:15:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 19:41:00+00:00
280779810,ABQ,OAK,2012-11-19 17:05:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:25:00+00:00
280815222,IAH,DCA,2012-11-19 16:25:00+00:00,2012-11-19 19:23:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 19:23:00+00:00,2012-11-19 16:44:00+00:00,2012-11-19 19:22:00+00:00
280855901,TPA,JFK,2012-11-19 17:15:00+00:00,2012-11-19 19:57:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:57:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 19:38:00+00:00
280781260,ALB,ATL,2012-11-19 17:35:00+00:00,2012-11-19 20:22:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 20:22:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 19:40:00+00:00
280828474,MCI,JFK,2012-11-19 17:02:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:02:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 19:31:00+00:00
280801726,DFW,RDU,2012-11-19 17:30:00+00:00,2012-11-19 20:05:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 20:05:00+00:00,2012-11-19 17:44:00+00:00,2012-11-19 20:09:00+00:00
280807179,FLL,BWI,2012-11-19 16:50:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 19:25:00+00:00,2012-11-19 17:01:00+00:00,2012-11-19 19:11:00+00:00
280787772,BNA,LAX,2012-11-19 15:15:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 15:25:00+00:00,2012-11-19 19:43:00+00:00
280789275,BOS,MCI,2012-11-19 16:40:00+00:00,2012-11-19 20:30:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 20:30:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:41:00+00:00
280783206,ATL,BOS,2012-11-19 16:55:00+00:00,2012-11-19 19:21:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 19:21:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:05:00+00:00
280841684,PHX,EWR,2012-11-19 15:24:00+00:00,2012-11-19 20:10:00+00:00,2012-11-19 15:24:00+00:00,2012-11-19 20:10:00+00:00,2012-11-19 15:33:00+00:00,2012-11-19 19:34:00+00:00
280784600,AUS,FLL,2012-11-19 17:10:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 19:41:00+00:00
280807160,FLL,BDL,2012-11-19 16:35:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 19:40:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 19:16:00+00:00
280830937,MIA,CLE,2012-11-19 17:00:00+00:00,2012-11-19 19:52:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:52:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:33:00+00:00
280822690,LAX,CLT,2012-11-19 15:35:00+00:00,2012-11-19 20:03:00+00:00,2012-11-19 15:35:00+00:00,2012-11-19 20:03:00+00:00,2012-11-19 15:37:00+00:00,2012-11-19 19:39:00+00:00
280828602,MCO,BOS,2012-11-19 16:55:00+00:00,2012-11-19 19:43:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 19:43:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 19:36:00+00:00
280803622,DTW,IAH,2012-11-19 17:15:00+00:00,2012-11-19 20:29:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 20:29:00+00:00,2012-11-19 17:26:00+00:00,2012-11-19 19:49:00+00:00
280843863,PVD,ATL,2012-11-19 17:15:00+00:00,2012-11-19 19:56:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:56:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 19:33:00+00:00
280841847,PHX,OMA,2012-11-19 17:10:00+00:00,2012-11-19 19:52:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:52:00+00:00,2012-11-19 17:22:00+00:00,2012-11-19 19:24:00+00:00
280824386,LGA,RSW,2012-11-19 16:35:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:49:00+00:00,2012-11-19 19:19:00+00:00
280832622,MSP,ATL,2012-11-19 17:20:00+00:00,2012-11-19 19:48:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 19:48:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 19:40:00+00:00
280828438,MCI,DEN,2012-11-19 16:55:00+00:00,2012-11-19 18:42:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 18:42:00+00:00,2012-11-19 17:06:00+00:00,2012-11-19 18:24:00+00:00
280824203,LGA,IAH,2012-11-19 16:10:00+00:00,2012-11-19 20:29:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 20:29:00+00:00,2012-11-19 16:41:00+00:00,2012-11-19 19:59:00+00:00
280850529,SLC,ORD,2012-11-19 17:04:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:04:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 19:54:00+00:00
280822453,LAS,PHL,2012-11-19 15:10:00+00:00,2012-11-19 19:48:00+00:00,2012-11-19 15:10:00+00:00,2012-11-19 19:48:00+00:00,2012-11-19 15:17:00+00:00,2012-11-19 19:20:00+00:00
280836995,OMA,IAH,2012-11-19 17:28:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:28:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 19:30:00+00:00
280789428,BOS,SFO,2012-11-19 13:33:00+00:00,2012-11-19 20:19:00+00:00,2012-11-19 13:33:00+00:00,2012-11-19 20:19:00+00:00,2012-11-19 13:48:00+00:00,2012-11-19 19:52:00+00:00
280846176,SAN,IAH,2012-11-19 17:24:00+00:00,2012-11-19 20:34:00+00:00,2012-11-19 17:24:00+00:00,2012-11-19 20:34:00+00:00,2012-11-19 17:44:00+00:00,2012-11-19 20:13:00+00:00
280829963,MEM,LAX,2012-11-19 15:45:00+00:00,2012-11-19 19:54:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 19:54:00+00:00,2012-11-19 15:49:00+00:00,2012-11-19 19:38:00+00:00
280846180,SAN,JFK,2012-11-19 14:25:00+00:00,2012-11-19 19:46:00+00:00,2012-11-19 14:25:00+00:00,2012-11-19 19:46:00+00:00,2012-11-19 14:37:00+00:00,2012-11-19 19:03:00+00:00
280818206,JFK,LAX,2012-11-19 14:00:00+00:00,2012-11-19 20:20:00+00:00,2012-11-19 14:00:00+00:00,2012-11-19 20:20:00+00:00,2012-11-19 14:26:00+00:00,2012-11-19 20:34:00+00:00
280823174,LAX,SEA,2012-11-19 17:20:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 17:26:00+00:00,2012-11-19 19:33:00+00:00
280828850,MCO,PHL,2012-11-19 17:00:00+00:00,2012-11-19 19:24:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:24:00+00:00,2012-11-19 17:03:00+00:00,2012-11-19 18:59:00+00:00
280841661,PHX,DSM,2012-11-19 16:59:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 16:59:00+00:00,2012-11-19 19:50:00+00:00,2012-11-19 17:09:00+00:00,2012-11-19 19:16:00+00:00
280850462,SLC,JFK,2012-11-19 15:30:00+00:00,2012-11-19 19:59:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 19:59:00+00:00,2012-11-19 15:50:00+00:00,2012-11-19 19:38:00+00:00
280841165,PHL,DFW,2012-11-19 16:20:00+00:00,2012-11-19 20:04:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 20:04:00+00:00,2012-11-19 16:24:00+00:00,2012-11-19 19:13:00+00:00
280822743,LAX,DFW,2012-11-19 16:50:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 19:55:00+00:00,2012-11-19 17:03:00+00:00,2012-11-19 19:31:00+00:00
280842179,PIT,IAH,2012-11-19 16:50:00+00:00,2012-11-19 20:10:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 20:10:00+00:00,2012-11-19 17:01:00+00:00,2012-11-19 19:28:00+00:00
280855899,TPA,JFK,2012-11-19 17:25:00+00:00,2012-11-19 19:59:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 19:59:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 19:50:00+00:00
280839533,PBI,LGA,2012-11-19 17:00:00+00:00,2012-11-19 19:51:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:51:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 19:23:00+00:00
280822757,LAX,EWR,2012-11-19 14:59:00+00:00,2012-11-19 20:17:00+00:00,2012-11-19 14:59:00+00:00,2012-11-19 20:17:00+00:00,2012-11-19 15:10:00+00:00,2012-11-19 19:42:00+00:00
280815368,IAH,LGA,2012-11-19 16:39:00+00:00,2012-11-19 20:10:00+00:00,2012-11-19 16:39:00+00:00,2012-11-19 20:10:00+00:00,2012-11-19 16:49:00+00:00,2012-11-19 19:54:00+00:00
280822259,LAS,DTW,2012-11-19 16:10:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 16:21:00+00:00,2012-11-19 19:44:00+00:00
280806256,EWR,SFO,2012-11-19 13:30:00+00:00,2012-11-19 20:06:00+00:00,2012-11-19 13:30:00+00:00,2012-11-19 20:06:00+00:00,2012-11-19 13:42:00+00:00,2012-11-19 19:21:00+00:00
280838176,ORD,SNA,2012-11-19 15:45:00+00:00,2012-11-19 20:17:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 20:17:00+00:00,2012-11-19 15:58:00+00:00,2012-11-19 20:06:00+00:00
280848098,SFO,JFK,2012-11-19 14:19:00+00:00,2012-11-19 19:59:00+00:00,2012-11-19 14:19:00+00:00,2012-11-19 19:59:00+00:00,2012-11-19 14:36:00+00:00,2012-11-19 19:32:00+00:00
280789410,BOS,RSW,2012-11-19 16:15:00+00:00,2012-11-19 19:49:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 19:49:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 19:27:00+00:00
280846460,SAT,ORD,2012-11-19 17:38:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:38:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 17:48:00+00:00,2012-11-19 19:59:00+00:00
280807359,FLL,ORD,2012-11-19 16:55:00+00:00,2012-11-19 20:20:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 20:20:00+00:00,2012-11-19 17:11:00+00:00,2012-11-19 20:29:00+00:00
280818189,JFK,LAS,2012-11-19 14:30:00+00:00,2012-11-19 20:25:00+00:00,2012-11-19 14:30:00+00:00,2012-11-19 20:25:00+00:00,2012-11-19 14:45:00+00:00,2012-11-19 20:01:00+00:00
280838175,ORD,SMF,2012-11-19 15:47:00+00:00,2012-11-19 20:25:00+00:00,2012-11-19 15:47:00+00:00,2012-11-19 20:25:00+00:00,2012-11-19 16:03:00+00:00,2012-11-19 20:05:00+00:00
280833035,MSP,SLC,2012-11-19 17:15:00+00:00,2012-11-19 20:09:00+00:00,2012-11-19 17:15:00+00:00,2012-11-19 20:09:00+00:00,2012-11-19 17:32:00+00:00,2012-11-19 19:52:00+00:00
280833197,MSY,JFK,2012-11-19 16:55:00+00:00,2012-11-19 19:43:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 19:43:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 19:38:00+00:00
280841949,PHX,SEA,2012-11-19 16:50:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 20:00:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 19:35:00+00:00
280807300,FLL,LAX,2012-11-19 13:55:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 13:55:00+00:00,2012-11-19 19:45:00+00:00,2012-11-19 14:09:00+00:00,2012-11-19 19:55:00+00:00
280803330,DSM,ATL,2012-11-19 17:35:00+00:00,2012-11-19 19:34:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 19:34:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 19:20:00+00:00
280789420,BOS,SFO,2012-11-19 13:35:00+00:00,2012-11-19 20:25:00+00:00,2012-11-19 13:35:00+00:00,2012-11-19 20:25:00+00:00,2012-11-19 13:46:00+00:00,2012-11-19 19:53:00+00:00
280800893,DEN,SAN,2012-11-19 17:10:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 19:35:00+00:00,2012-11-19 17:21:00+00:00,2012-11-19 19:23:00+00:00
280784030,ATL,PHX,2012-11-19 15:55:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 20:15:00+00:00,2012-11-19 16:16:00+00:00,2012-11-19 19:58:00+00:00
280822871,LAX,JFK,2012-11-19 15:00:00+00:00,2012-11-19 20:25:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 20:25:00+00:00,2012-11-19 15:22:00+00:00,2012-11-19 20:36:00+00:00
280839673,PDX,JFK,2012-11-19 14:55:00+00:00,2012-11-19 20:02:00+00:00,2012-11-19 14:55:00+00:00,2012-11-19 20:02:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 19:38:00+00:00
280851618,STL,DEN,2012-11-19 17:40:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 17:40:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 19:53:00+00:00
280846122,SAN,ATL,2012-11-19 16:00:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 20:07:00+00:00,2012-11-19 16:16:00+00:00,2012-11-19 19:47:00+00:00
280847718,SEA,PHX,2012-11-19 15:45:00+00:00,2012-11-19 18:31:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 18:31:00+00:00,2012-11-19 15:56:00+00:00,2012-11-19 18:23:00+00:00
